lb	mle	ub	ce	Z	cZ
Degs1	-3.72758299343129	-2.22798063975203	-0.856915630673857	-0.856915630673857	-3.25098264755233	-2.70916294236376
Lass2	-3.77042877496499	-2.14228907668465	-0.856915630673857	-0.856915630673857	-3.24894442247693	-2.70712849212267
Inpp5a	-4.2417323718356	-2.31367220281942	-0.899761412207549	-0.899761412207549	-3.24864246168848	-2.70711994745197
Gm15427	0.599840941471703	1.58529391674664	2.52790111048788	0.599840941471703	3.24392924937635	2.70196289368204
Capza2	-3.17058783349327	-1.88521438748249	-0.771224067606471	-0.771224067606471	-3.24247135263127	-2.7006048197661
Wnt5a	-3.42766252269544	-2.05659751361726	-0.814069849140163	-0.814069849140163	-3.24073126081818	-2.69891706462442
Sepn1	-3.47050830422911	-2.05659751361726	-0.814069849140163	-0.814069849140163	-3.23977970406372	-2.69814956153124
Klc1	-3.29912517809435	-2.01375173208356	-0.771224067606471	-0.771224067606471	-3.23810096183729	-2.69653291052983
Lclat1	-4.1560408087682	-2.44220954742049	-0.942607193741243	-0.942607193741243	-3.23688771178044	-2.69545941942228
Mff	-4.88441909484099	-3.0420504888922	-1.15683610140971	-1.15683610140971	-3.2345510205414	-2.693074086848
Hdlbp	-2.91351314429112	-1.7995228244151	-0.728378286072777	-0.728378286072777	-3.23351015265748	-2.69220135992427
Zfp97	0.942607193741247	2.35651798435311	3.64189143036388	0.942607193741247	3.22790965335076	2.68625838208523
Supt16h	1.02829875680863	2.65643845508896	3.89896611956606	1.02829875680863	3.22783432807651	2.68625838208523
Id1	-3.42766252269544	-2.05659751361726	-0.814069849140163	-0.814069849140163	-3.22698248611448	-2.68560571719884
Oaf	-3.98465768263343	-2.35651798435311	-0.899761412207549	-0.899761412207549	-3.22338658305145	-2.68174784181137
Sirt1	1.11399031987602	2.95635892582481	4.67019018717252	1.11399031987602	3.21728480626119	2.67496098094657
Rpl18a	0.556995159938008	1.54244813521295	2.52790111048788	0.556995159938008	3.21466444804954	2.67224095902611
Acbd3	-4.1988865903019	-2.35651798435311	-0.899761412207549	-0.899761412207549	-3.21368200514775	-2.6714349548997
Rpl24	0.599840941471703	1.62813969828033	2.57074689202158	0.599840941471703	3.21297841751774	2.67127685817698
Tra2b	0.72837828607278	1.92806016901618	3.17058783349327	0.72837828607278	3.21296182596662	2.67127685817698
Fkbp9	-2.9992047073585	-1.75667704288141	-0.685532504539085	-0.685532504539085	-3.21240310440305	-2.67096523970883
Sulf1	-3.64189143036388	-2.22798063975203	-0.856915630673857	-0.856915630673857	-3.20946883542021	-2.66787727412004
Tubb6	-4.07034924570083	-2.22798063975203	-0.856915630673857	-0.856915630673857	-3.20714572788296	-2.66550310612255
Fhl3	0.685532504539089	1.8423686059488	2.95635892582481	0.685532504539089	3.20623945370761	2.66478469221841
Mtmr6	-4.2417323718356	-2.3993637658868	-0.899761412207549	-0.899761412207549	-3.20593011367391	-2.66476371095187
Emp2	-3.98465768263343	-2.35651798435311	-0.899761412207549	-0.899761412207549	-3.2028700040076	-2.66152732734796
Ier3	-3.59904564883022	-2.09944329515095	-0.814069849140163	-0.814069849140163	-3.20179606963889	-2.66092639209905
Mcm7	0.814069849140166	2.18513485821834	3.72758299343129	0.814069849140166	3.20157671374372	2.66092639209905
Atp6v0e	-3.0420504888922	-1.7995228244151	-0.728378286072777	-0.728378286072777	-3.20148343469859	-2.66092639209905
Os9	-3.94181190109976	-2.18513485821834	-0.856915630673857	-0.856915630673857	-3.20030906072115	-2.65989318341681
Slc35b2	-4.07034924570083	-2.31367220281942	-0.899761412207549	-0.899761412207549	-3.19950229198144	-2.65928936162499
Rpl35	0.556995159938008	1.58529391674664	2.52790111048788	0.556995159938008	3.19886546725819	2.65888389550144
Snord123	-3.47050830422911	-2.01375173208356	-0.771224067606471	-0.771224067606471	-3.19780981342108	-2.65798872041243
Zdhhc20	-3.47050830422911	-1.92806016901618	-0.728378286072777	-0.728378286072777	-3.19574602134016	-2.65640480759667
Hk2	0.72837828607278	1.92806016901618	3.0420504888922	0.72837828607278	3.19565024644239	2.65640480759667
Snx18	-3.51335408576281	-2.05659751361726	-0.814069849140163	-0.814069849140163	-3.19558678176608	-2.65640480759667
Rfc1	0.685532504539089	1.8423686059488	2.9992047073585	0.685532504539089	3.19512290840443	2.65620015226725
Fzd2	-3.59904564883022	-2.05659751361726	-0.814069849140163	-0.814069849140163	-3.19220167022268	-2.65312381963951
r_7SLRNA	0.814069849140166	2.14228907668465	3.34197095962804	0.814069849140166	3.19180139652675	2.6529930964997
Rhog	-3.81327455649866	-2.27082642128572	-0.856915630673857	-0.856915630673857	-3.18687684133265	-2.64778752375063
P4ha2	-4.1560408087682	-2.3993637658868	-0.899761412207549	-0.899761412207549	-3.18677080859676	-2.64778752375063
Tmf1	-3.68473721189758	-2.14228907668465	-0.814069849140163	-0.814069849140163	-3.18510417091597	-2.64617610806047
Mtch1	-3.38481674116174	-1.92806016901618	-0.728378286072777	-0.728378286072777	-3.18304546639227	-2.64418426266346
Slc7a6	-4.49880706103774	-2.87066736275743	-1.07114453834232	-1.07114453834232	-3.18282463852136	-2.64418426266346
Tspan17	-3.77042877496499	-2.14228907668465	-0.814069849140163	-0.814069849140163	-3.17896486685693	-2.6400081998126
Sel1l	-3.64189143036388	-2.09944329515095	-0.771224067606471	-0.771224067606471	-3.17783198155482	-2.63901974330549
Gm16379	0.72837828607278	1.88521438748249	2.95635892582481	0.72837828607278	3.17666581677655	2.6379921468214
Aak1	-3.85612033803236	-2.27082642128572	-0.856915630673857	-0.856915630673857	-3.1755561182276	-2.63703034045225
r_RLTR25A	0.72837828607278	1.92806016901618	3.08489627042589	0.72837828607278	3.17393055175115	2.6357873903273
Sepw1	-2.87066736275743	-1.75667704288141	-0.685532504539085	-0.685532504539085	-3.17391949340426	-2.6357873903273
1700047I17Rik1	-3.81327455649866	-2.27082642128572	-0.856915630673857	-0.856915630673857	-3.17355433806522	-2.63569532640383
1700047I17Rik2	-3.81327455649866	-2.27082642128572	-0.856915630673857	-0.856915630673857	-3.17162439319377	-2.63403475068337
Ltbp1	-3.59904564883022	-2.09944329515095	-0.814069849140163	-0.814069849140163	-3.17156170908868	-2.63403475068337
Sept8	-3.81327455649866	-2.14228907668465	-0.814069849140163	-0.814069849140163	-3.16992353781845	-2.63245376915903
Eef1a1	0.556995159938008	1.58529391674664	2.57074689202158	0.556995159938008	3.16659815961615	2.62921759691145
Sec62	-3.17058783349327	-1.88521438748249	-0.728378286072777	-0.728378286072777	-3.16658437767207	-2.62921759691145
Mfsd1	-3.25627939656066	-1.92806016901618	-0.728378286072777	-0.728378286072777	-3.16616702968351	-2.6290831326776
Dzip1l	-4.32742393490297	-2.91351314429112	-1.07114453834232	-1.07114453834232	-3.16589904041196	-2.6290831326776
Ly6c1	-4.2845781533693	-2.61359267355527	-0.899761412207549	-0.899761412207549	-3.16390227283016	-2.62708178994158
Prkcdbp	-4.32742393490297	-2.35651798435311	-0.899761412207549	-0.899761412207549	-3.161687605876	-2.62482536862483
Prdx6	-2.9992047073585	-1.7995228244151	-0.685532504539085	-0.685532504539085	-3.1582395868444	-2.62112629511507
Gm4987	0.642686723005394	1.71383126134772	2.74213001815634	0.642686723005394	3.15791103197891	2.62107482233027
Bmpr1a	-4.07034924570083	-2.27082642128572	-0.856915630673857	-0.856915630673857	-3.1575785004427	-2.62101840865416
Tmco3	-4.67019018717252	-2.74213001815634	-1.02829875680863	-1.02829875680863	-3.15615680571054	-2.61968816508579
Vapa	-3.12774205195958	-1.84236860594879	-0.728378286072777	-0.728378286072777	-3.15475806144847	-2.61865619344326
r_Lx9	0.599840941471703	1.67098547981402	2.69928423662265	0.599840941471703	3.15470669958098	2.61865619344326
1300014I06Rik	-4.07034924570083	-2.44220954742049	-0.899761412207549	-0.899761412207549	-3.15389881402345	-2.61804300108931
Usp25	-4.41311549797037	-2.48505532895419	-0.942607193741243	-0.942607193741243	-3.15256727500669	-2.61681731202077
Tram1	-4.2417323718356	-2.35651798435311	-0.856915630673857	-0.856915630673857	-3.14956893158896	-2.61364230039875
Top2a	0.899761412207552	2.48505532895419	4.07034924570083	0.899761412207552	3.14691666698609	2.61087146918667
r_Lx6	0.642686723005394	1.71383126134772	2.74213001815634	0.642686723005394	3.14586870654409	2.60997671466193
Gpx8	-4.11319502723453	-2.22798063975203	-0.814069849140163	-0.814069849140163	-3.14460702807239	-2.60883177183902
Nucb1	-3.08489627042589	-1.84236860594879	-0.685532504539085	-0.685532504539085	-3.1441958669426	-2.60868137190941
Pigk	-3.64189143036388	-1.97090595054987	-0.771224067606471	-0.771224067606471	-3.14298103039652	-2.60759078515971
Eif3m	0.642686723005394	1.8423686059488	2.9992047073585	0.642686723005394	3.13684669392442	2.60074492870014
Dtymk	0.771224067606475	1.92806016901618	2.95635892582481	0.771224067606475	3.13443192496806	2.59824969552832
Fbxo5	0.814069849140166	2.22798063975203	3.68473721189758	0.814069849140166	3.13387742543193	2.59793112761728
Sec63	-3.47050830422911	-2.09944329515095	-0.771224067606471	-0.771224067606471	-3.1312119508345	-2.59514193617053
E130309D02Rik	-4.45596127950408	-2.69928423662265	-0.985452975274935	-0.985452975274935	-3.13006180480655	-2.59412588575857
Kif20b	0.814069849140166	2.18513485821834	3.68473721189758	0.814069849140166	3.12890011179321	2.59309610404596
S1pr2	-4.07034924570083	-2.22798063975203	-0.814069849140163	-0.814069849140163	-3.12680046586682	-2.59096829059294
r_L1M4b	0.642686723005394	1.8423686059488	3.0420504888922	0.642686723005394	3.12550271070745	2.59005797383324
Fam119a	-4.67019018717252	-2.82782158122373	-1.07114453834232	-1.07114453834232	-3.12545990088674	-2.59005797383324
Ttyh3	-3.98465768263343	-2.35651798435311	-0.856915630673857	-0.856915630673857	-3.12375314595719	-2.5883893709548
Eif4a2	0.599840941471703	1.62813969828033	2.61359267355527	0.599840941471703	3.12299845645509	2.58783488148701
Arhgap29	-3.77042877496499	-2.14228907668465	-0.814069849140163	-0.814069849140163	-3.12223040894901	-2.58726453053508
Mtap1a	-4.07034924570083	-2.18513485821834	-0.814069849140163	-0.814069849140163	-3.11642879477956	-2.58105797658262
Apbb2	-3.77042877496499	-2.18513485821834	-0.814069849140163	-0.814069849140163	-3.1163671448533	-2.58105797658262
Meg3	-3.0420504888922	-1.7995228244151	-0.685532504539085	-0.685532504539085	-3.11471980358713	-2.57945762680991
Tor1aip1	-3.89896611956606	-2.14228907668465	-0.771224067606471	-0.771224067606471	-3.11420828285119	-2.57918690547878
Foxc1	-3.94181190109976	-2.22798063975203	-0.814069849140163	-0.814069849140163	-3.11037832069445	-2.57503035120403
H19	-4.2417323718356	-2.82782158122373	-0.985452975274935	-0.985452975274935	-3.10973152687526	-2.57487046870378
Atp1a1	-3.29912517809435	-1.88521438748249	-0.685532504539085	-0.685532504539085	-3.10962776303302	-2.57487046870378
Cxxc5	-3.38481674116174	-1.92806016901618	-0.728378286072777	-0.728378286072777	-3.10940222341984	-2.57487046870378
Sacm1l	-3.85612033803236	-2.27082642128572	-0.814069849140163	-0.814069849140163	-3.10852579108827	-2.5741714435651
Gatad1	-3.68473721189758	-2.18513485821834	-0.814069849140163	-0.814069849140163	-3.10810184204763	-2.57400195250481
Spg20	-4.58449862410515	-2.48505532895419	-0.899761412207549	-0.899761412207549	-3.10755653600445	-2.57369013297549
r_(TTTTG)n	-2.9992047073585	-1.75667704288141	-0.642686723005391	-0.642686723005391	-3.10662297449324	-2.57292356461193
Mcm3	1.11399031987602	2.52790111048788	3.94181190109976	1.11399031987602	3.10234977086693	2.56880816740401
Plod2	-3.51335408576281	-2.05659751361726	-0.771224067606471	-0.771224067606471	-3.10234432308469	-2.56880816740401
Ssr3	-3.21343361502697	-1.88521438748249	-0.685532504539085	-0.685532504539085	-3.10189311680852	-2.56880816740401
Grb2	-3.55619986729651	-2.01375173208356	-0.771224067606471	-0.771224067606471	-3.10182649177548	-2.56880816740401
Usp5	-3.72758299343129	-2.09944329515095	-0.771224067606471	-0.771224067606471	-3.10171649760074	-2.56880816740401
Htra1	-3.98465768263343	-2.31367220281942	-0.856915630673857	-0.856915630673857	-3.10037415795072	-2.56756181969343
Phb	0.72837828607278	1.92806016901618	2.9992047073585	0.72837828607278	3.09758308867673	2.56461917871728
Taok1	-3.59904564883022	-2.18513485821834	-0.814069849140163	-0.814069849140163	-3.09563344618913	-2.56266128396058
Ankrd1	-3.94181190109976	-2.31367220281942	-0.856915630673857	-0.856915630673857	-3.09380454983844	-2.56084449352861
Yipf4	-3.98465768263343	-2.27082642128572	-0.814069849140163	-0.814069849140163	-3.09150372180417	-2.55847475415929
Atp7a	-3.94181190109976	-2.22798063975203	-0.814069849140163	-0.814069849140163	-3.09073007561838	-2.55789325007755
Gpc1	-3.72758299343129	-2.18513485821834	-0.814069849140163	-0.814069849140163	-3.08998228127372	-2.55782053609132
Btg3	-4.37026971643667	-2.44220954742049	-0.899761412207549	-0.899761412207549	-3.08996156841474	-2.55782053609132
Gm7334	-4.37026971643667	-2.44220954742049	-0.899761412207549	-0.899761412207549	-3.08983801549842	-2.55782053609132
Macf1	-2.82782158122373	-1.71383126134772	-0.642686723005391	-0.642686723005391	-3.08631565066799	-2.55401950239879
Prpf4	0.685532504539089	1.97090595054988	3.17058783349327	0.685532504539089	3.07924722895953	2.54634980473182
Rap1gds1	-3.77042877496499	-2.05659751361726	-0.728378286072777	-0.728378286072777	-3.07921542759834	-2.54634980473182
Tmem49	-3.17058783349327	-1.7995228244151	-0.642686723005391	-0.642686723005391	-3.07832095763555	-2.54562547053028
r_MurSatRep1	0.685532504539089	1.88521438748249	3.08489627042589	0.685532504539089	3.07737428545476	2.54483976826278
Dctn1	-3.98465768263343	-2.14228907668465	-0.771224067606471	-0.771224067606471	-3.07358110926874	-2.54085577695471
Kdelr2	-2.91351314429112	-1.71383126134772	-0.642686723005391	-0.642686723005391	-3.0734224349502	-2.54085577695471
B3gnt1	-4.54165284257145	-2.3993637658868	-0.814069849140163	-0.814069849140163	-3.07277542689179	-2.54042063647911
Tmem5	-4.88441909484099	-2.52790111048788	-0.899761412207549	-0.899761412207549	-3.06939468450109	-2.53678165426634
Rnf19a	-3.85612033803236	-2.22798063975203	-0.814069849140163	-0.814069849140163	-3.06832347629648	-2.53584903236311
Rab21	-3.98465768263343	-2.44220954742049	-0.856915630673857	-0.856915630673857	-3.06670479849915	-2.53427453736596
Arfip1	-3.89896611956606	-2.27082642128572	-0.771224067606471	-0.771224067606471	-3.06515072581699	-2.53277553511127
Pfn2	-3.42766252269544	-1.97090595054987	-0.728378286072777	-0.728378286072777	-3.06377961219424	-2.53149077026676
Arid4b	-3.98465768263343	-2.18513485821834	-0.771224067606471	-0.771224067606471	-3.06244517488968	-2.53059531119968
LOC100042049	0.514149378404316	1.54244813521295	2.61359267355527	0.514149378404316	3.06223584254996	2.53059531119968
Rprm	-3.64189143036388	-2.09944329515095	-0.771224067606471	-0.771224067606471	-3.06219163272217	-2.53059531119968
Nfat5	-3.68473721189758	-2.01375173208356	-0.685532504539085	-0.685532504539085	-3.0612337609135	-2.52979411908354
Mmd	-3.89896611956606	-2.22798063975203	-0.814069849140163	-0.814069849140163	-3.06002101595463	-2.52869401703366
Mrpl15	0.642686723005394	1.88521438748249	2.9992047073585	0.642686723005394	3.05943893428128	2.52833284539689
r_FordPrefect	0.771224067606475	2.05659751361726	3.29912517809436	0.771224067606475	3.05610774868442	2.52474934840896
Pgrmc2	-3.55619986729651	-2.05659751361726	-0.728378286072777	-0.728378286072777	-3.04774693353822	-2.51526655840336
Mboat7	-4.11319502723453	-2.35651798435311	-0.814069849140163	-0.814069849140163	-3.04641469986216	-2.51402534177022
Mfhas1	-4.49880706103774	-2.74213001815634	-0.942607193741243	-0.942607193741243	-3.04570207085038	-2.51351075639924
Rab11fip5	-3.64189143036388	-2.14228907668465	-0.771224067606471	-0.771224067606471	-3.0432061159246	-2.51090395389814
Mrps18b	0.642686723005394	1.92806016901618	3.21343361502697	0.642686723005394	3.04116349042758	2.50882862534615
Olfml2b	-4.11319502723453	-2.31367220281942	-0.814069849140163	-0.814069849140163	-3.04051161925959	-2.5085135008481
Magee1	-4.1988865903019	-2.3993637658868	-0.814069849140163	-0.814069849140163	-3.04014237689978	-2.5085135008481
Irak1	-4.02750346416713	-2.27082642128572	-0.771224067606471	-0.771224067606471	-3.04007475217009	-2.5085135008481
Zcrb1	-3.81327455649866	-2.18513485821834	-0.771224067606471	-0.771224067606471	-3.0390495094524	-2.5076310270496
Rala	-3.21343361502697	-1.88521438748249	-0.685532504539085	-0.685532504539085	-3.03767750561929	-2.50634157960736
Vps24	-2.95635892582481	-1.71383126134772	-0.599840941471699	-0.599840941471699	-3.03641653522574	-2.50518218278282
Lrrc41	-3.98465768263343	-2.18513485821834	-0.771224067606471	-0.771224067606471	-3.03519722093925	-2.50407145547443
Prkrir	-3.72758299343129	-2.05659751361726	-0.728378286072777	-0.728378286072777	-3.03190994541031	-2.50053423561239
Mtap6	-3.68473721189758	-2.05659751361726	-0.728378286072777	-0.728378286072777	-3.03123622390603	-2.50006326600571
9930013L23Rik	-3.94181190109976	-2.31367220281942	-0.814069849140163	-0.814069849140163	-3.03008475568174	-2.4992343428114
r_IAPLTR2b	0.685532504539089	2.09944329515095	3.42766252269544	0.685532504539089	3.02998564404088	2.4992343428114
Rragc	-3.25627939656066	-1.88521438748249	-0.685532504539085	-0.685532504539085	-3.02822943096348	-2.49749268074686
mt-Rnr2	0.642686723005394	1.97090595054988	3.47050830422911	0.642686723005394	3.02636018667603	2.49561813598431
Cd24a	-3.12774205195958	-1.7995228244151	-0.642686723005391	-0.642686723005391	-3.02506229074228	-2.49450114857463
Sfxn3	-3.51335408576281	-2.01375173208356	-0.685532504539085	-0.685532504539085	-3.02486535628352	-2.49450114857463
r_ORR1A1	0.556995159938008	1.67098547981402	2.78497579969004	0.556995159938008	3.02323666514446	2.49290828366638
Rnase4	-3.21343361502697	-1.84236860594879	-0.642686723005391	-0.642686723005391	-3.02270349161581	-2.49260070275495
Bcl9l	-3.85612033803236	-2.09944329515095	-0.728378286072777	-0.728378286072777	-3.01947459173704	-2.48912956525125
Endod1	-4.62734440563885	-2.52790111048788	-0.899761412207549	-0.899761412207549	-3.01712239293741	-2.48687398664309
Cst3	-2.91351314429112	-1.71383126134772	-0.599840941471699	-0.599840941471699	-3.01701112548205	-2.48687398664309
Pdcd6ip	-3.34197095962804	-1.92806016901618	-0.642686723005391	-0.642686723005391	-3.01537321257412	-2.48526917110422
